,id,tag0
2933,18049,Shattered
2934,18050,Shattered
2935,18053,Damaged
2936,18057,Cope cage
2937,18065,O
2938,18093,Z
2939,18095,Underwater
2940,18118,Underwater
2941,18131,Turretless
2942,18139,Z
2943,18140,Turretless
2944,18141,Turretless
2945,18142,Turretless
2946,18143,Cope cage
2947,18144,Z
2948,18145,Mine plow/roller
2949,18147,Turretless
2950,18150,Turretless
2951,18158,Z
2952,18162,V
2953,18164,Z
2954,18168,Cope cage
2955,18175,Shattered
2956,18184,KUNG
2957,18193,Z
2958,18203,Shattered
2959,18207,Turretless
2960,18212,Z
2961,18213,Z
2962,18218,Z
2963,18226,V
2964,18227,Turretless
2965,18233,Turretless
2966,18244,Turretless
2967,18245,Turretless
2968,18246,Turretless
2969,18248,Turretless
2970,18256,Turretless
2971,18260,Turretless
2972,18297,Turretless
2973,18306,Turretless
2974,18308,Cope cage
2975,18331,Cope cage
2976,18332,Turretless
2977,18334,Turretless
2978,18336,Turretless
2979,18377,Turretless
2980,18378,V
2981,18380,Turretless
2982,18381,Turretless
2983,18398,Turretless
2984,18404,O
2985,18418,V
2986,18421,Cope cage
2987,18426,KUNG
2988,18453,Turretless
2989,18462,Turretless
2990,18465,Turretless
2991,18466,Turretless
2992,18469,Z
2993,18473,Damaged
2994,18474,V
2995,18476,Turretless
2996,18478,Z
2997,18487,V
2998,18491,Flipped
2999,18546,Turretless
3000,18547,Turretless
3001,18554,Turretless
3002,18557,Shattered
3003,18558,Turretless
3004,18579,Turretless
3005,18581,O
3006,18590,Turretless
3007,18599,Turretless
3008,18602,V
3009,18611,Turretless
3010,18614,Damaged
3011,18628,Z
3012,18639,Z
3013,18657,Shattered
3014,18684,Turretless
3015,18686,Turretless
3016,18697,KUNG
3017,18718,Z
3018,18723,Turretless
3019,18726,Cope cage
3020,18727,Cope cage
3021,18733,Turretless
3022,18743,Turretless
3023,18745,Turretless
3024,18759,Turretless
3025,18761,Damaged
3026,18769,Turretless
3027,18770,Z
3028,18777,Z
3029,18793,Turretless
3030,18795,Turretless
3031,18802,Loitering
3032,18811,Z
3033,18824,Turretless
3034,18825,Z
3035,18827,Z
3036,18844,Turretless
3037,18865,Turretless
3038,18867,Shattered
3039,18898,Cope cage
3040,18910,Cope cage
3041,18927,KUNG
3042,18934,Turretless
3043,18948,⧸
3044,18950,Cope cage
3045,18965,Shattered
3046,18967,Z
3047,18968,Z
3048,18974,Turretless
3049,18975,Cope cage
3050,18976,Turretless
3051,18978,Turretless
3052,18987,Turretless
3053,18988,Mine plow/roller
3054,18989,Turretless
3055,18991,V
3056,18994,Mine plow/roller
3057,18995,Turretless
3058,18998,Turretless
3059,19000,Turretless
3060,19001,Turretless
3061,19004,Turretless
3062,19005,V
3063,19007,Shattered
3064,19009,Loitering
3065,19020,☐
3066,19048,Z
3067,19049,Turretless
3068,19063,KUNG
3069,19069,Z
3070,19075,Damaged
3071,19085,Turretless
3072,19094,Shattered
3073,19109,Turretless
3074,19110,Turretless
3075,19115,Cope cage
3076,19116,Turretless
3077,19123,Turretless
3078,19124,Turretless
3079,19143,Turretless
3080,19165,Cope cage
3081,19166,V
3082,19168,Turretless
3083,19169,Cope cage
3084,19170,Turretless
3085,19171,Turretless
3086,19172,Turretless
3087,19173,Turretless
3088,19174,Turretless
3089,19175,Turretless
3090,19176,Cope cage
3091,19177,Turretless
3092,19178,Turretless
3093,19179,Turretless
3094,19180,Turretless
3095,19181,Turretless
3096,19188,Damaged
3097,19189,V
3098,19196,Turretless
3099,19216,Turretless
3100,19229,Turretless
3101,19230,O
3102,19231,Turretless
3103,19238,Cope cage
3104,19239,Turretless
3105,19240,Turretless
3106,19244,V
3107,19245,Loitering
3108,19249,Turretless
3109,19254,Z
3110,19255,Turretless
3111,19294,Cope cage
3112,19296,V
3113,19326,Turretless
3114,19354,Turretless
3115,19358,Turretless
3116,19359,Turretless
3117,19362,Turretless
3118,19364,Turretless
3119,19365,Turretless
3120,19401,Turretless
3121,19403,V
3122,19413,Turretless
3123,19416,V
3124,19418,Z
3125,19421,KUNG
3126,19428,KUNG
3127,19429,Z
3128,19430,Z
3129,19439,PL-1
3130,19440,Cope cage
3131,19441,Turretless
3132,19445,KUNG
3133,19465,Z
3134,19473,V
3135,19479,V
3136,19494,V
3137,19496,Cope cage
3138,19514,Turretless
3139,19515,Turretless
3140,19516,Z
3141,19531,Turretless
3142,19533,Turretless
3143,19534,Cope cage
3144,19541,V
3145,19549,Turretless
3146,19550,Turretless
3147,19551,O
3148,19553,Turretless
3149,19559,Turretless
3150,19567,Turretless
3151,19568,Turretless
3152,19572,Turretless
3153,19573,Turretless
3154,19576,Turretless
3155,19596,Turretless
3156,19602,Turretless
3157,19609,Turretless
3158,19616,Turretless
3159,19621,V
3160,19622,Turretless
3161,19623,Turretless
3162,19626,Turretless
3163,19633,Turretless
3164,19634,Turretless
3165,19635,Turretless
3166,19636,V
3167,19637,Turretless
3168,19648,Damaged
3169,19655,V
3170,19658,Turretless
3171,19668,Turretless
3172,19674,Turretless
3173,19675,Cope cage
3174,19683,KUNG
3175,19685,Turretless
3176,19686,Z
3177,19687,Turretless
3178,19688,Cope cage
3179,19689,Cope cage
3180,19690,Turretless
3181,19691,Cope cage
3182,19692,Turretless
3183,19697,Z
3184,19700,Z
3185,19703,Turretless
3186,19706,Turretless
3187,19714,Turretless
3188,19720,Turretless
3189,19732,Damaged
3190,19746,Turretless
3191,19747,Cope cage
3192,19748,Shattered
3193,19757,Turretless
3194,19758,Turretless
3195,19759,Damaged
3196,19760,Turretless
3197,19761,Turretless
3198,19764,V
3199,19765,Turretless
3200,19766,Turretless
3201,19771,Turretless
3202,19775,Shattered
3203,19798,Turretless
3204,19800,Turretless
3205,19801,Turretless
3206,19809,Turretless
3207,19812,Turretless
3208,19824,O
3209,19825,O
3210,19830,Turretless
3211,19848,Cope cage
3212,19864,Damaged
3213,19866,Damaged
3214,19878,Turretless
3215,19880,Turretless
3216,19906,Turretless
3217,19911,KUNG
3218,19919,V
3219,19927,Turretless
3220,19956,Turretless
3221,19960,Turretless
3222,19961,Turretless
3223,19963,Turretless
3224,19972,Turretless
3225,19973,Cope cage
3226,19978,Turretless
3227,19979,Z
3228,19981,Z
3229,19999,Turretless
3230,20002,Turretless
3231,20004,Turretless
3232,20028,Shattered
3233,20034,Cope cage
3234,20035,Damaged
3235,20039,Turretless
3236,20042,Turretless
3237,20045,Turretless
3238,20049,Turretless
3239,20059,Turretless
3240,20084,Turretless
3241,20087,Underwater
3242,20094,Stugna
3243,20098,Turretless
3244,20117,Turretless
3245,20126,Turretless
3246,20155,Z
3247,20170,Turretless
3248,20174,Cope cage
3249,20178,Cope cage
3250,20180,Cope cage
3251,20196,Damaged
3252,20200,Cope cage
3253,20201,Turretless
3254,20216,Turretless
3255,20217,Turretless
3256,20227,V
3257,20231,Turretless
3258,20234,Damaged
3259,20239,V
3260,20257,Z
3261,20269,Flipped
3262,20276,Turretless
3263,20277,Turretless
3264,20279,Turretless
3265,20287,Z
3266,20289,Turretless
3267,20290,Turretless
3268,20291,Turretless
3269,20292,Turretless
3270,20293,Turretless
3271,20297,Z
3272,20298,Turretless
3273,20304,Turretless
3274,20309,Turretless
3275,20312,Mine plow/roller
3276,20313,Shattered
3277,20325,Loitering
3278,20352,Cope cage
3279,20354,Z
3280,20362,Turretless
3281,20366,Turretless
3282,20368,Turretless
3283,20369,Turretless
3284,20370,Turretless
3285,20380,KUNG
3286,20389,Turretless
3287,20402,Turretless
3288,20403,Turretless
3289,20404,Turretless
3290,20411,Turretless
3291,20412,Z
3292,20414,Z
3293,20422,Loitering
3294,20432,Z
3295,20433,Turretless
3296,20439,Turretless
3297,20450,Turretless
3298,20451,Turretless
3299,20452,V
3300,20453,V
3301,20462,Z
3302,20463,Turretless
3303,20464,Cope cage
3304,20466,Damaged
3305,20480,Stugna
3306,20481,V
3307,20487,V
3308,20494,Turretless
3309,20499,Z
3310,20506,Z
3311,20507,Z
3312,20508,V
3313,20509,Damaged
3314,20511,Turretless
3315,20512,V
3316,20515,Cope cage
3317,20517,Z
3318,20528,Turretless
3319,20531,Turretless
3320,20548,Cope cage
3321,20551,V
3322,20552,Flipped
3323,20556,Expanded cabin
3324,20557,Mine plow/roller
3325,20558,Turretless
3326,20559,Flipped
3327,20563,Turretless
3328,20569,Turretless
3329,20570,Turretless
3330,20575,Turretless
3331,20576,Z
3332,20578,Cope cage
3333,20582,Turretless
3334,20583,Z
3335,20587,Turretless
3336,20589,Turretless
3337,20590,Turretless
3338,20591,Z
3339,20596,Shattered
3340,20597,Turretless
3341,20613,Turretless
3342,20614,Turretless
3343,20616,Z
3344,20617,Z
3345,20645,Shattered
3346,20646,Shattered
3347,20653,Shattered
3348,20659,Shattered
3349,20666,Z
3350,20674,O
3351,20679,Turretless
3352,20681,Turretless
3353,20682,Turretless
3354,20683,Turretless
3355,20684,Turretless
3356,20685,V
3357,20686,Cope cage
3358,20687,Turretless
3359,20688,Turretless
3360,20689,Z
3361,20690,Turretless
3362,20695,Turretless
3363,20696,Turretless
3364,20719,Shattered
3365,20723,Turretless
3366,20733,Turretless
3367,20738,Damaged
3368,20739,Damaged
3369,20741,Turretless
3370,20744,Shattered
3371,20746,Turretless
3372,20747,Z
3373,20748,Turretless
3374,20751,Damaged
3375,20752,Damaged
3376,20756,Z
3377,20760,Turretless
3378,20761,Damaged
3379,20781,Cope cage
3380,20786,Turretless
3381,20787,Cope cage
3382,20788,Turretless
3383,20789,Cope cage
3384,20792,Turretless
3385,20793,Turretless
3386,20796,Turretless
3387,20797,Turretless
3388,20798,Turretless
3389,20799,Damaged
3390,20800,Turretless
3391,20801,Flipped
3392,20803,Turretless
3393,20804,Flipped
3394,20806,Turretless
3395,20811,Cope cage
3396,20813,Mine plow/roller
3397,20815,Cope cage
3398,20817,Turretless
3399,20820,Turretless
3400,20830,Z
3401,20839,V
3402,20845,Cope cage
3403,20847,Z
3404,20848,Turretless
3405,20849,Cope cage
3406,20850,Turretless
3407,20851,Turretless
3408,20855,Turretless
3409,20864,Turretless
3410,20865,Turretless
3411,20869,Turretless
3412,20874,Z
3413,20877,Cope cage
3414,20879,Cope cage
3415,20884,Cope cage
3416,20886,Mine plow/roller
3417,20890,Damaged
3418,20894,Cope cage
3419,20895,Cope cage
3420,20900,Damaged
3421,20903,Cope cage
3422,20908,Turretless
3423,20921,Cope cage
3424,20924,Turretless
3425,20929,Z
3426,20930,Cope cage
3427,20937,Turretless
3428,20948,Cope cage
3429,20953,Stugna
3430,20954,Turretless
3431,20956,Turretless
3432,20967,Turretless
3433,20969,Turretless
3434,20970,Turretless
3435,20974,Turretless
3436,20976,Mine plow/roller
3437,20977,Z
3438,20988,Turretless
3439,20990,Shattered
3440,20995,Turretless
3441,20996,Damaged
3442,21002,Turretless
3443,21014,Turretless
3444,21017,V
3445,21018,Turretless
3446,21022,Turretless
3447,21023,Turretless
3448,21026,Cope cage
3449,21031,Turretless
3450,21033,Cope cage
3451,21034,Flipped
3452,21041,Z
3453,21043,Turretless
3454,21044,Damaged
3455,21047,Cope cage
3456,21048,Cope cage
3457,21051,V
3458,21063,Turretless
3459,21064,Turretless
3460,21065,Turretless
3461,21068,Turretless
3462,21072,Z
3463,21099,O
3464,21113,V
3465,21118,Turretless
3466,21120,Turretless
3467,21121,Turretless
3468,21126,Z
3469,21129,Turretless
3470,21130,Cope cage
3471,21131,Turretless
3472,21138,Turretless
3473,21143,Turretless
3474,21147,Turretless
3475,21148,Turretless
3476,21149,Z
3477,21156,Jammer
3478,21158,Turretless
3479,21159,Cope cage
3480,21161,Z
3481,21165,Turretless
3482,21166,Z
3483,21167,Turretless
3484,21175,Z
3485,21178,Z
3486,21180,Damaged
3487,21182,Turretless
3488,21183,Turretless
3489,21184,Damaged
3490,21185,Turretless
3491,21186,Turretless
3492,21190,Turretless
3493,21199,Expanded cabin
3494,21201,V
3495,21204,Cope cage
3496,21205,Cope cage
3497,21206,Turretless
3498,21209,Mine plow/roller
3499,21210,Turretless
3500,21226,Turretless
3501,21233,Damaged
3502,21234,Turretless
3503,21236,Turretless
3504,21241,Mine plow/roller
3505,21244,Turretless
3506,21245,Turretless
3507,21247,Turretless
3508,21248,PL-1
3509,21250,Turretless
3510,21256,Turretless
3511,21257,Turretless
3512,21258,Shattered
3513,21259,Mine plow/roller
3514,21262,Turretless
3515,21267,Turretless
3516,21275,Mine plow/roller
3517,21276,Cope cage
3518,21277,Cope cage
3519,21278,Cope cage
3520,21279,V
3521,21280,Turretless
3522,21281,Turretless
3523,21282,Turretless
3524,21283,Mine plow/roller
3525,21284,Turretless
3526,21285,Z
3527,21286,Cope cage
3528,21287,Cope cage
3529,21288,V
3530,21305,V
3531,21306,Turretless
3532,21313,Turretless
3533,21314,Turretless
3534,21322,KUNG
3535,21324,Turretless
3536,21328,Turretless
3537,21329,Z
3538,21335,Turretless
3539,21339,Turretless
3540,21340,Turretless
3541,21341,Z
3542,21342,KUNG
3543,21343,KUNG
3544,21346,Turretless
3545,21369,Turretless
3546,21370,Turretless
3547,21371,V
3548,21372,Expanded cabin
3549,21373,Cope cage
3550,21375,Turretless
3551,21376,Damaged
3552,21386,Turretless
3553,21387,V
3554,21406,Cope cage
3555,21411,Shattered
3556,21412,Damaged
3557,21413,Turretless
3558,21415,Turretless
3559,21418,Z
3560,21419,Turretless
3561,21423,V
3562,21426,Z
3563,21438,Z
3564,21455,Z
3565,21458,Cope cage
3566,21461,Z
3567,21463,Damaged
3568,21469,Z
3569,21475,Turretless
3570,21476,Damaged
3571,21482,Z
3572,21492,Z
3573,21496,V
3574,21502,Turretless
3575,21505,Turretless
3576,21518,Cope cage
3577,21520,Cope cage
3578,21521,Z
3579,21525,Stugna
3580,21528,Z
3581,21529,Cope cage
3582,21530,Z
3583,21536,Turretless
3584,21540,Z
3585,21545,Damaged
3586,21550,Z
3587,21554,Cope cage
3588,21557,PL-1
3589,21562,Turretless
3590,21567,V
3591,21568,Z
3592,21570,Z
3593,21574,Turretless
3594,21576,Turretless
3595,21579,Damaged
3596,21584,Turretless
3597,21585,Cope cage
3598,21596,Turretless
3599,21601,Damaged
3600,21603,Turretless
3601,21605,Turretless
3602,21614,V
3603,21616,V
3604,21622,V
3605,21626,Cope cage
3606,21631,Turretless
3607,21632,Cope cage
3608,21635,Z
3609,21637,Damaged
3610,21646,Turretless
3611,21648,V
3612,21650,Turretless
3613,21651,Turretless
3614,21662,Cope cage
3615,21665,V
3616,21666,Damaged
3617,21671,Heli
3618,21677,Cope cage
3619,21682,⧸
3620,21683,Cope cage
3621,21691,Z
3622,21696,Z
3623,21698,Z
3624,21699,Z
3625,21700,Turretless
3626,21703,Z
3627,21712,Turretless
3628,21713,Cope cage
3629,21714,Damaged
3630,21715,Damaged
3631,21716,Turretless
3632,21719,Turretless
3633,21726,Turretless
3634,21728,O
3635,21729,Cope cage
3636,21735,KUNG
3637,21743,Z
3638,21745,Turretless
3639,21755,Z
3640,21759,KUNG
3641,21774,Turretless
3642,21781,V
3643,21783,Cope cage
3644,21784,Turretless
3645,21785,Z
3646,21795,Damaged
3647,21798,Z
3648,21805,Cope cage
3649,21807,Jammer
3650,21808,Damaged
3651,21809,Z
3652,21810,Turretless
3653,21812,Turretless
3654,21825,O
3655,21831,Flipped
3656,21846,Turretless
3657,21849,Cope cage
3658,21850,Cope cage
3659,21866,Z
3660,21883,Turretless
3661,21884,Turretless
3662,21888,Turretless
3663,21895,KUNG
3664,21903,Cope cage
3665,21909,Turretless
3666,21926,Z
3667,21965,Cope cage
3668,21966,Turretless
3669,21969,Z
3670,21970,V
3671,21971,Z
3672,21972,Turretless
3673,21973,Turretless
3674,21976,O
3675,21977,Mine plow/roller
3676,21979,Cope cage
3677,21980,Turretless
3678,21984,Turretless
3679,21986,Turretless
3680,21991,Cope cage
3681,21999,Cope cage
3682,22000,Cope cage
3683,22016,Turretless
3684,22018,Turretless
3685,22019,Mine plow/roller
3686,22020,Turretless
3687,22023,V
3688,22030,Cope cage
3689,22037,Cope cage
3690,22039,Cope cage
3691,22041,Turretless
3692,22043,Turretless
3693,22044,Turretless
3694,22045,Cope cage
3695,22061,Shattered
3696,22068,KUNG
3697,22074,Turretless
3698,22075,Turretless
3699,22076,Turretless
3700,22077,Turretless
3701,22081,Turretless
3702,22087,Cope cage
3703,22089,Turretless
3704,22108,Turretless
3705,22109,Turretless
3706,22112,O
3707,22122,Turretless
3708,22125,Z
3709,22126,Damaged
3710,22128,V
3711,22129,V
3712,22133,Turretless
3713,22134,Turretless
3714,22135,Z
3715,22136,Turretless
3716,22138,V
3717,22140,Turretless
3718,22141,Damaged
3719,22143,Turretless
3720,22144,Turretless
3721,22146,Cope cage
3722,22148,Turretless
3723,22157,Z
3724,22164,Turretless
3725,22170,Turretless
3726,22183,Shattered
3727,22184,Turretless
3728,22185,Turretless
3729,22187,Turretless
3730,22188,Turretless
3731,22189,Z
3732,22191,V
3733,22199,Cope cage
3734,22207,V
3735,22211,V
3736,22225,Cope cage
3737,22227,Cope cage
3738,22228,Turretless
3739,22230,Z
3740,22236,Turretless
3741,22237,O
3742,22241,Turretless
3743,22249,Turretless
3744,22252,Cope cage
3745,22253,Cope cage
3746,22254,Cope cage
3747,22256,Turretless
3748,22259,Cope cage
3749,22260,Turretless
3750,22261,Turretless
3751,22262,Turretless
3752,22263,Turretless
3753,22267,Turretless
3754,22270,Turretless
3755,22271,V
3756,22272,Turretless
3757,22274,Shattered
3758,22283,Turretless
3759,22292,Z
3760,22293,Cope cage
3761,22295,Damaged
3762,22296,Cope cage
3763,22298,Damaged
3764,22299,Mine plow/roller
3765,22300,Cope cage
3766,22301,Cope cage
3767,22303,Z
3768,22304,Cope cage
3769,22305,Turretless
3770,22306,Turretless
3771,22307,Cope cage
3772,22308,Cope cage
3773,22309,Mine plow/roller
3774,22310,Mine plow/roller
3775,22317,Turretless
3776,22325,V
3777,22327,Turretless
3778,22337,KUNG
3779,22339,Damaged
3780,22346,Turretless
3781,22347,Turretless
3782,22351,Shattered
3783,22361,Turretless
3784,22365,Turretless
3785,22374,Turretless
3786,22375,Turretless
3787,22380,Turretless
3788,22385,Z
3789,22388,Turretless
3790,22389,Z
3791,22390,Turretless
3792,22391,Turretless
3793,22394,Additional armour
3794,22396,Z
3795,22397,V
3796,22400,Z
3797,22401,Turretless
3798,22404,Turretless
3799,22405,Shattered
3800,22406,Turretless
3801,22407,Cope cage
3802,22408,Z
3803,22425,Cope cage
3804,22426,Turretless
3805,22427,Z
3806,22430,Cope cage
3807,22431,Cope cage
3808,22435,Turretless
3809,22437,Turretless
3810,22446,Turretless
3811,22452,Cope cage
3812,22454,Turretless
3813,22456,Turretless
3814,22457,Loitering
3815,22461,Z
3816,22462,Turretless
3817,22465,Cope cage
3818,22466,Cope cage
3819,22467,Cope cage
3820,22468,Cope cage
3821,22469,Z
3822,22470,Cope cage
3823,22476,▲
3824,22481,Cope cage
3825,22483,Turretless
3826,22484,Z
3827,22486,Cope cage
3828,22491,Mine plow/roller
3829,22494,Flipped
3830,22500,O
3831,22509,Cope cage
3832,22510,Turretless
3833,22511,Turretless
3834,22512,Cope cage
3835,22513,Cope cage
3836,22522,Cope cage
3837,22524,Turretless
3838,22525,Turretless
3839,22540,▲
3840,22541,Cope cage
3841,22542,Cope cage
3842,22543,Damaged
3843,22558,Cope cage
3844,22559,Cope cage
3845,22567,Z
3846,22568,Shattered
3847,22569,Cope cage
3848,22570,Cope cage
3849,22571,Turretless
3850,22572,Cope cage
3851,22573,Cope cage
3852,22574,Cope cage
3853,22575,Turretless
3854,22576,Turretless
3855,22577,Cope cage
3856,22578,Turretless
3857,22579,Turretless
3858,22580,Cope cage
3859,22587,Turretless
3860,22591,Turretless
3861,22592,Cope cage
3862,22594,Turretless
3863,22595,Cope cage
3864,22596,Damaged
3865,22598,Z
3866,22599,Turretless
3867,22600,Turretless
3868,22602,V
3869,22607,Turretless
3870,22613,KUNG
3871,22624,Turretless
3872,22626,Jammer
3873,22628,Cope cage
3874,22629,Cope cage
3875,22630,Cope cage
3876,22631,Turretless
3877,22632,Turretless
3878,22637,Z
3879,22641,Turretless
3880,22643,Turretless
3881,22648,Damaged
3882,22653,Turretless
3883,22655,V
3884,22656,Turretless
3885,22657,V
3886,22658,Turretless
3887,22659,Cope cage
3888,22666,Z
3889,22676,Cope cage
3890,22677,Cope cage
3891,22678,Cope cage
3892,22682,Cope cage
3893,22689,Mine plow/roller
3894,22690,Turretless
3895,22691,Turretless
3896,22692,Cope cage
3897,22696,Turretless
3898,22715,Cope cage
3899,22719,V
3900,22727,Turretless
3901,22732,Turretless
3902,22738,Turretless
3903,22739,Turretless
3904,22740,V
3905,22741,Damaged
3906,22742,Z
3907,22748,Turretless
3908,22749,Turretless
3909,22753,Cope cage
3910,22756,Turretless
3911,22762,Cope cage
3912,22763,Damaged
3913,22784,Turretless
3914,22793,Z
3915,22803,Turretless
3916,22804,Turretless
3917,22807,Turretless
3918,22812,KUNG
3919,22816,V
3920,22818,Turretless
3921,22821,Turretless
3922,22827,Turretless
3923,22835,Turretless
3924,22840,Turretless
3925,22841,V
3926,22842,Cope cage
3927,22843,Cope cage
3928,22856,Cope cage
3929,22857,Cope cage
3930,22865,Shattered
3931,22870,Z
3932,22878,Damaged
3933,22882,Damaged
3934,22884,Damaged
3935,22891,Damaged
3936,22892,Damaged
3937,22899,Damaged
3938,22902,O
3939,22907,Z
3940,22923,O
3941,22942,Flipped
3942,22943,Flipped
3943,22949,Cope cage
3944,22950,Cope cage
3945,22952,Turretless
3946,22953,Damaged
3947,22962,KUNG
3948,22965,Turretless
3949,22966,V
3950,22967,V
3951,22969,Turretless
3952,23005,Turretless
3953,23032,Cope cage
3954,23035,Z
3955,23037,Damaged
3956,23039,Damaged
3957,23040,Damaged
3958,23043,Damaged
3959,23044,Flipped
3960,23045,Flipped
3961,23046,Flipped
3962,23048,Damaged
3963,23079,Damaged
3964,23080,Z
3965,23081,Turretless
3966,23097,Cope cage
3967,23098,Cope cage
3968,23099,Damaged
3969,23100,Turretless
3970,23111,Jammer
3971,23114,Cope cage
3972,23119,Turretless
3973,23120,Damaged
3974,23129,Turretless
3975,23130,Cope cage
3976,23136,KUNG
3977,23144,Z
3978,23145,Z
3979,23146,Cope cage
3980,23148,Cope cage
3981,23152,Turretless
3982,23156,Damaged
3983,23159,Z
3984,23178,Cope cage
3985,23179,V
3986,23181,Turretless
3987,23189,Turretless
3988,23190,Shattered
3989,23194,Turretless
3990,23196,Turretless
3991,23197,Turretless
3992,23199,V
3993,23200,Expanded cabin
3994,23202,Turretless
3995,23210,Turretless
3996,23211,Cope cage
3997,23212,Cope cage
3998,23216,Cope cage
3999,23217,Turretless
4000,23219,Z
4001,23230,Cope cage
4002,23231,Turretless
4003,23232,Cope cage
4004,23234,Turretless
4005,23240,Cope cage
4006,23241,Damaged
4007,23242,Cope cage
4008,23253,Damaged
4009,23254,Z
4010,23258,Damaged
4011,23263,Turretless
4012,23270,Turretless
4013,23272,Cope cage
4014,23277,Cope cage
4015,23278,Cope cage
4016,23294,Cope cage
4017,23302,Turretless
4018,23303,PL-1
4019,23310,Cope cage
4020,23311,Turretless
4021,23316,Armour kit missing
4022,23317,Turretless
4023,23318,Cope cage
4024,23319,Mine plow/roller
4025,23320,Armour kit missing
4026,23321,Cope cage
4027,23322,Turretless
4028,23323,Cope cage
4029,23324,Turretless
4030,23325,Mine plow/roller
4031,23326,Cope cage
4032,23327,Turretless
4033,23330,Mine plow/roller
4034,23331,Cope cage
4035,23332,Cope cage
4036,23344,Turretless
4037,23348,Shattered
4038,23349,Cope cage
4039,23355,Turretless
4040,23361,Turretless
4041,23362,Cope cage
4042,23363,Turretless
4043,23364,Turretless
4044,23365,Turretless
4045,23367,Turretless
4046,23371,Mine plow/roller
4047,23375,Turretless
4048,23395,Cope cage
4049,23401,Turretless
4050,23403,▲
4051,23404,Cope cage
4052,23407,Z
4053,23408,Turretless
4054,23409,V
4055,23413,Turretless
4056,23416,Turretless
4057,23418,Turretless
4058,23422,Cope cage
4059,23423,Turretless
4060,23424,Damaged
4061,23426,Damaged
4062,23431,Turretless
4063,23432,Cope cage
4064,23433,Cope cage
4065,23439,Cope cage
4066,23440,Turretless
4067,23451,Mine plow/roller
4068,23454,Turretless
4069,23461,Cope cage
4070,23463,Turretless
4071,23469,Shattered
4072,23474,Armour kit missing
4073,23476,Cope cage
4074,23477,Damaged
4075,23478,Damaged
4076,23480,Z
4077,23482,Z
4078,23485,Cope cage
4079,23486,Cope cage
4080,23491,PL-1
4081,23492,Cope cage
4082,23493,Cope cage
4083,23494,Turretless
4084,23496,Cope cage
4085,23497,Turretless
4086,23501,Additional armour
4087,23506,Damaged
4088,23508,O
4089,23510,Damaged
4090,23511,Cope cage
4091,23512,Cope cage
4092,23513,Z
4093,23514,Damaged
4094,23516,Cope cage
4095,23517,Z
4096,23519,Turretless
4097,23520,Cope cage
4098,23528,Z
4099,23529,Damaged
4100,23531,Mine plow/roller
4101,23532,Turretless
4102,23549,Turretless
4103,23550,Cope cage
4104,23559,Cope cage
4105,23562,Turretless
4106,23563,Damaged
4107,23570,Cope cage
4108,23571,Cope cage
4109,23572,Turretless
4110,23574,Cope cage
4111,23575,Cope cage
4112,23576,Cope cage
4113,23578,Cope cage
4114,23580,Turretless
4115,23581,Cope cage
4116,23582,Cope cage
4117,23583,Cope cage
4118,23584,Cope cage
4119,23585,Cope cage
4120,23586,Mine plow/roller
4121,23587,Cope cage
4122,23589,O
4123,23590,Turretless
4124,23591,Z
4125,23598,Damaged
4126,23604,Turretless
4127,23605,Cope cage
4128,23618,Turretless
4129,23624,Z
4130,23632,Cope cage
4131,23633,Cope cage
4132,23635,Cope cage
4133,23636,Cope cage
4134,23637,Cope cage
4135,23639,Turretless
4136,23642,Cope cage
4137,23643,Turretless
4138,23644,Turretless
4139,23645,Turretless
4140,23646,Cope cage
4141,23651,Shattered
4142,23659,Cope cage
4143,23660,Cope cage
4144,23662,Damaged
4145,23663,Cope cage
4146,23664,Cope cage
4147,23665,Z
4148,23668,Loitering
4149,23672,O
4150,23684,Cope cage
4151,23695,Turretless
4152,23698,Expanded cabin
4153,23699,Cope cage
4154,23700,Cope cage
4155,23704,Turretless
4156,23705,Cope cage
4157,23717,Z
4158,23718,Cope cage
4159,23722,Turretless
4160,23725,Turretless
4161,23726,Turretless
4162,23727,Turretless
4163,23728,Turretless
4164,23731,Cope cage
4165,23743,Z
4166,23744,Z
4167,23752,Cope cage
4168,23756,Z
4169,23757,▲
4170,23759,Z
4171,23761,Cope cage
4172,23762,Damaged
4173,23766,Mine plow/roller
4174,23767,Cope cage
4175,23768,Cope cage
4176,23769,Cope cage
4177,23770,Expanded cabin
4178,23771,Expanded cabin
4179,23772,Mine plow/roller
4180,23773,Cope cage
4181,23774,Mine plow/roller
4182,23775,Mine plow/roller
4183,23783,Cope cage
4184,23785,Mine plow/roller
4185,23786,Damaged
4186,23792,Turretless
4187,23793,Mine plow/roller
4188,23811,Cope cage
4189,23819,Cope cage
4190,23829,Turretless
4191,23830,Z
4192,23836,Damaged
4193,23855,Turretless
4194,23856,Turretless
4195,23857,Turretless
4196,23858,Cope cage
4197,23865,Cope cage
4198,23868,Shattered
4199,23874,Turretless
4200,23879,Cope cage
4201,23883,Damaged
4202,23910,Cope cage
4203,23911,Turretless
4204,23914,Flipped
4205,23916,Turretless
4206,23918,Cope cage
4207,23919,Cope cage
4208,23920,O
4209,23921,Turretless
4210,23934,Cope cage
4211,23949,Cope cage
4212,23950,Cope cage
4213,23951,Turretless
4214,23952,Turretless
4215,23953,Cope cage
4216,23954,Cope cage
4217,23959,Turretless
4218,23973,Cope cage
4219,23974,Turretless
4220,23976,Cope cage
